sqft_living,grade,sqft_above,sqft_living15,bathrooms,price
1590,7,1110,1590,2.5,575000.0
830,6,830,1150,1.0,225000.0
1810,8,1810,1760,2.25,626000.0
2910,9,2910,1730,2.5,499950.0
2180,7,1090,2000,1.75,405000.0
1090,6,1090,1030,1.0,152500.0
2160,8,2160,2020,2.5,325000.0
2110,7,1110,1360,1.0,475300.0
2180,7,1210,2140,1.75,485000.0
2100,7,1500,1750,2.5,720000.0
1410,7,1410,1410,1.75,465000.0
1020,7,920,1620,1.5,489000.0
5090,12,5090,3830,5.25,3100000.0
2090,7,1280,1800,2.25,288000.0
1350,7,1350,1690,1.75,225000.0
2650,8,2240,2650,1.75,499000.0
3520,8,2100,3000,3.0,632000.0
2040,8,2040,2230,2.5,580000.0
2340,8,2100,2320,1.5,730000.0
1770,7,1770,1770,2.25,325000.0
1100,7,1100,1100,1.75,421000.0
1490,8,1490,1310,2.5,316000.0
1460,6,880,1540,1.0,415000.0
1350,7,1350,1650,2.25,401000.0
1030,5,1030,1140,0.75,229950.0
1820,8,1820,2670,1.75,539950.0
1170,6,1170,1180,2.0,335000.0
1450,7,1450,1970,2.5,339000.0
2200,7,1100,1940,1.75,414950.0
1610,8,1610,1930,2.0,650000.0
2690,8,2690,2370,2.5,445000.0
1850,9,1850,2360,2.25,295000.0
2250,9,2010,1910,2.25,975000.0
1580,7,1580,1650,1.5,296500.0
2030,8,1550,2510,2.75,440000.0
1890,7,1890,1670,1.5,420000.0
2140,8,2140,2180,2.5,302000.0
1770,8,1770,2030,1.75,350000.0
3320,8,2260,2960,1.75,667000.0
1640,7,910,1670,2.0,645000.0
1820,7,1220,1630,2.75,430000.0
1410,7,810,1500,1.0,413000.0
1240,7,1240,1240,1.0,420000.0
1780,7,1230,1780,2.25,495000.0
4240,10,4240,3010,4.5,2187730.0
3570,10,3570,3510,2.5,965000.0
1900,8,1200,1950,2.5,500000.0
1010,7,1010,1960,1.0,636100.0
2870,9,2870,2560,2.5,720000.0
1620,8,1340,2076,1.75,298000.0
1480,6,740,1060,1.75,409000.0
2650,9,2650,2760,2.5,370000.0
1410,7,1410,1200,1.0,230000.0
1360,7,1360,1300,2.0,290000.0
2930,8,1560,2800,2.25,420000.0
3500,10,3500,3820,2.5,917000.0
3160,10,2180,3160,3.25,957000.0
1710,7,1710,1680,2.25,482000.0
2180,9,2180,2300,1.75,488000.0
2870,9,2870,2870,2.5,760369.0
1500,8,1500,1700,1.0,170000.0
2120,8,1230,2690,2.5,625000.0
1590,7,1080,1590,1.5,357000.0
1830,8,1350,1920,2.25,583000.0
1210,7,1210,1360,2.0,173250.0
1590,7,1590,1400,2.0,414050.0
1050,6,950,1360,1.75,400000.0
1550,8,1550,2400,2.0,537000.0
2070,7,2070,2080,2.25,465000.0
1740,8,1740,2100,2.25,425000.0
1700,6,1080,2070,2.0,445000.0
1200,6,1200,1040,1.0,179950.0
1710,7,1710,1720,2.5,275000.0
1840,7,1840,1430,2.5,190000.0
1900,7,1280,1330,1.75,385000.0
2300,6,1220,1200,1.0,303000.0
970,6,970,1230,1.0,165000.0
1270,6,1270,2190,2.0,600000.0
3130,8,3130,3130,2.25,710000.0
4230,10,2720,3280,3.25,875000.0
1480,7,1480,1810,2.5,269950.0
3310,9,3310,3350,2.5,838000.0
1590,7,1590,2370,2.0,670500.0
1690,7,1290,1780,1.5,420000.0
1690,7,1430,1930,1.5,370000.0
1500,7,1500,1650,1.75,360000.0
2320,8,2320,2260,2.5,562500.0
3300,8,1650,1950,2.5,360500.0
1445,7,1300,1410,2.25,389999.0
1890,7,1270,1900,3.0,450000.0
1760,7,1060,1280,2.0,247500.0
1050,5,1050,1410,1.0,208000.0
1980,7,1980,2060,2.5,455000.0
2120,7,1060,1530,1.75,379400.0
760,6,760,980,1.5,190000.0
1300,7,1300,1600,1.0,326188.0
1160,7,1160,1380,2.5,168000.0
2340,8,2340,2980,2.5,314000.0
2710,9,2710,2390,2.75,630000.0
1440,7,1440,1340,1.75,550000.0
1980,8,1980,2100,2.25,530000.0
1680,7,1680,3340,1.75,637500.0
1390,8,1390,1390,2.5,400000.0
3100,8,3100,2120,2.75,700000.0
1680,7,1680,1580,2.5,272000.0
2710,8,2710,2870,2.5,600000.0
840,7,840,1310,1.0,450600.0
2090,10,2090,1940,2.25,550000.0
1120,6,1120,1250,1.0,225000.0
1210,6,1210,1120,1.5,132825.0
1210,6,1210,1120,1.5,219950.0
1940,7,970,1700,2.0,580000.0
1930,7,1300,2860,1.75,568000.0
1270,7,1030,1630,1.75,406000.0
1680,7,1170,1080,1.75,469000.0
2090,8,2090,2040,2.5,415000.0
1000,7,1000,1520,1.5,390000.0
1350,8,1350,1520,1.75,251000.0
3280,9,2440,1770,2.5,750000.0
2390,9,1760,1940,2.5,845000.0
1860,7,1860,1860,1.5,350000.0
1380,7,790,1509,1.0,322000.0
3070,8,2740,2580,2.25,664500.0
2190,8,2190,2190,1.75,988000.0
1990,7,1090,1270,1.75,625000.0
930,6,930,2800,1.0,675000.0
2070,7,1420,2150,1.75,503000.0
2170,8,1270,2080,2.25,431000.0
1910,7,1290,1590,1.75,250000.0
2100,8,2100,2100,2.5,268500.0
3560,9,3560,3560,3.25,1070000.0
2290,7,2290,1710,2.5,295000.0
2130,8,1590,2700,2.25,780000.0
2160,8,2160,1990,2.5,354000.0
860,6,860,1270,1.0,305000.0
2880,8,2880,2940,2.75,733000.0
2100,8,1720,2390,2.75,640000.0
2360,8,1630,2140,2.5,840000.0
3680,10,3680,2690,3.25,1475000.0
1560,8,1140,2130,1.0,525000.0
1680,7,1680,2400,2.75,625000.0
1380,8,1380,1480,2.0,350000.0
2610,8,1910,1470,2.75,650000.0
870,7,870,1690,1.0,435000.0
1210,8,1210,1580,1.0,660000.0
1150,6,1150,1490,1.0,350000.0
3110,8,1560,2060,2.5,435000.0
2550,8,1750,2010,1.5,375900.0
2430,8,2150,1670,3.0,272000.0
1460,7,1040,1310,1.75,233000.0
1330,7,1330,1360,1.5,500000.0
2040,8,1440,1910,1.75,540000.0
2375,9,2375,2095,2.5,712000.0
2480,7,2480,2950,2.5,425000.0
1580,7,790,1330,1.75,242000.0
2740,7,1390,2150,3.25,515000.0
1920,7,1920,1310,1.75,415000.0
2200,8,1570,2680,2.75,375000.0
910,7,910,1530,1.0,182500.0
1860,7,1240,2240,1.5,310000.0
1510,7,1060,1610,1.75,360000.0
3920,9,3920,3920,3.5,889000.0
1330,7,1330,1900,1.0,450500.0
1964,9,1964,1757,2.25,342000.0
1520,8,1520,1800,2.0,413000.0
3720,10,3720,4100,4.0,960000.0
770,7,770,1060,1.0,180000.0
3210,10,3210,3280,2.5,770000.0
1070,7,1070,1280,1.75,224400.0
1430,7,1430,1080,1.5,280000.0
1670,8,1670,1670,2.5,500000.0
710,6,710,1230,1.0,153000.0
1920,7,1060,1580,2.25,385000.0
750,7,750,1050,1.0,325000.0
2210,7,2210,890,3.0,315000.0
1660,7,1660,1580,2.5,294999.0
1910,8,1910,1820,1.75,175000.0
1910,8,1910,1820,1.75,299000.0
780,6,780,1670,1.0,146000.0
1650,7,1500,1420,2.25,290000.0
3230,10,3230,3030,3.25,1776000.0
810,6,810,1040,1.0,367500.0
2750,8,2750,2500,2.5,535000.0
1650,7,1650,1630,2.5,334999.0
1960,7,1080,1720,1.75,655000.0
2790,8,2790,2570,3.5,1298000.0
2230,7,1300,2090,2.25,480000.0
1280,7,850,1280,1.5,465000.0
1240,7,1240,1480,2.0,297950.0
1860,7,1110,1680,2.0,590000.0
2410,8,1410,1760,2.75,805000.0
1960,7,1490,1580,2.25,204250.0
1710,8,1710,1810,2.25,500000.0
3480,9,1980,3480,2.5,490000.0
3480,9,1870,4780,3.75,2500000.0
2960,9,2960,2350,2.5,750000.0
2670,9,2330,2440,2.5,405000.0
700,5,700,960,1.0,209995.0
2830,9,2830,2520,2.5,680000.0
1120,6,860,1240,1.75,355000.0
1310,6,1310,1240,1.0,280000.0
1710,7,1210,1800,2.25,385000.0
2200,8,1100,2140,2.75,505000.0
3310,9,2380,2490,3.25,429900.0
2280,9,2280,2670,2.5,560000.0
1640,7,1040,1640,2.0,231000.0
750,6,750,760,1.0,135000.0
3520,8,1980,1570,3.0,800000.0
2720,8,2720,1950,2.5,420000.0
1660,7,1660,2020,1.0,360000.0
2560,9,2560,2780,2.5,642000.0
1080,7,1080,1070,2.0,379950.0
2050,9,2050,2530,1.75,745000.0
2670,9,1780,1820,2.0,630000.0
1730,7,1730,1770,2.5,250000.0
990,7,990,1210,1.0,275000.0
3560,7,1780,3040,3.0,435000.0
700,5,700,1250,1.0,175000.0
1880,7,1090,1390,1.75,560000.0
1870,7,1170,2000,2.25,325000.0
2500,9,2500,2810,2.75,1185000.0
2570,9,2570,2590,2.5,399950.0
2940,9,2940,2980,2.5,752000.0
3930,10,3930,2860,3.5,1200000.0
2150,7,2150,1760,1.5,400000.0
1330,7,630,1140,2.0,240000.0
3220,8,3220,2550,2.5,640000.0
2710,9,2710,2730,2.5,564450.0
1630,6,1630,1680,1.5,300000.0
1680,8,1680,1800,2.5,286000.0
1930,7,1930,2410,2.5,531800.0
2140,7,1550,2350,2.25,502000.0
4070,10,4070,2820,2.25,993500.0
1350,7,1350,1450,1.0,450000.0
4270,9,4270,2610,3.5,997950.0
1320,7,1320,1490,1.0,526000.0
2100,7,1230,1700,1.75,335000.0
710,6,710,1320,1.0,187250.0
2350,7,1020,1570,2.25,735000.0
1180,7,1180,1740,1.0,425000.0
1250,6,1250,1820,1.0,110000.0
1490,7,1490,1540,2.0,305000.0
1000,6,1000,1300,1.0,212000.0
4050,10,2150,3600,4.25,1380000.0
2300,8,1300,2350,2.25,298950.0
1330,7,1330,1330,1.75,525000.0
3200,9,3200,3120,3.25,707000.0
2590,10,2590,2850,2.75,695000.0
2590,10,2590,2850,2.75,796500.0
2030,7,1150,1770,2.5,420000.0
2700,8,1950,2550,2.5,625000.0
1670,8,1670,2410,1.75,620000.0
3090,9,3090,2970,2.75,1450000.0
2650,9,2650,2560,2.5,549950.0
1440,5,1440,1500,2.0,275000.0
2820,9,1780,2300,2.5,705000.0
1690,7,1060,1580,1.75,197000.0
1420,8,1420,1730,1.75,265000.0
1790,7,1050,1540,1.75,297000.0
1320,7,1320,1340,1.75,207500.0
1509,8,1509,1509,2.5,410000.0
1610,7,1610,1600,2.0,268000.0
1550,6,1550,1720,1.75,330000.0
1160,6,1160,1800,1.0,417500.0
2500,8,2500,2470,2.25,760000.0
1540,8,1390,1680,2.5,499000.0
1910,8,1910,1980,2.5,620000.0
2340,7,2340,1850,2.5,315000.0
2060,8,2060,1980,2.5,624950.0
1960,7,1960,1920,2.25,525000.0
1150,7,1150,1400,1.5,300000.0
2330,8,1560,2350,2.75,299900.0
2210,7,1450,2110,2.5,299000.0
3260,10,2170,3480,2.75,1880000.0
1900,6,1900,1530,1.75,265000.0
1610,6,1610,1800,1.75,280000.0
1340,6,1340,1320,1.0,124740.0
3170,9,3170,3920,2.75,1085000.0
4440,10,3140,4440,3.5,1970000.0
1370,6,1370,1280,1.0,219000.0
1420,8,1420,1420,1.0,569950.0
1030,6,1030,1790,2.0,212500.0
1820,7,1320,1780,2.25,680000.0
2650,9,2400,2420,1.5,1457000.0
910,7,910,1250,1.0,300000.0
1680,9,1120,1610,2.5,629950.0
1550,6,970,1550,1.75,349900.0
2780,8,2780,2670,2.5,690000.0
4070,10,4070,2640,4.0,1454000.0
3240,11,3240,3470,2.5,1288000.0
3650,9,2550,2860,3.5,696000.0
2180,8,2180,2060,2.25,650000.0
2480,8,2480,2380,3.5,640000.0
3180,9,3180,2500,2.5,499950.0
3630,10,3630,3370,2.5,490000.0
3160,9,3160,3670,2.5,685000.0
1370,6,1370,1090,1.0,387500.0
1070,8,1000,1170,1.5,401750.0
2180,7,1170,1630,2.0,254950.0
2420,8,2420,2410,2.25,500000.0
3290,10,3290,3290,2.5,856500.0
1430,6,1080,1630,1.0,552000.0
1890,7,1500,2070,2.5,506500.0
1760,8,1760,1960,2.25,500000.0
2230,7,1400,1740,2.75,280000.0
1630,7,1330,1630,1.75,308000.0
2350,8,2350,2270,2.5,613500.0
1550,7,1050,1550,1.75,255000.0
3550,10,3550,3080,2.5,545000.0
2720,7,1360,1920,2.5,620000.0
1740,7,1740,990,1.75,450000.0
1840,7,1090,1840,1.75,279000.0
2010,9,2010,2250,2.5,625000.0
1670,7,1320,1650,1.75,274950.0
1820,7,1040,1700,1.75,423000.0
720,6,720,952,1.0,350000.0
2370,7,1460,1450,1.75,305000.0
2120,7,1060,1830,1.75,368000.0
1290,7,1290,1440,1.75,232000.0
1800,7,1800,1830,3.0,250000.0
1230,7,1230,1420,1.75,220000.0
1380,7,750,1630,2.0,435000.0
740,6,740,1080,1.0,350000.0
1720,7,1720,1720,2.5,206325.0
1720,7,1720,1720,2.5,339000.0
2100,7,2100,1750,2.5,399000.0
1210,6,900,1330,1.0,529000.0
2210,9,2210,2970,2.5,640000.0
2470,8,2470,1270,2.5,735000.0
2760,8,1600,460,2.5,378000.0
2540,8,1600,2040,2.0,775000.0
5150,11,4170,4270,4.25,2250000.0
3420,9,3420,1360,4.5,1350000.0
2270,8,1540,2020,2.5,380000.0
2270,8,1540,2020,2.5,624900.0
1470,8,1160,1470,2.5,379770.0
1280,8,1030,1160,1.75,340000.0
2830,8,2830,2830,2.75,515500.0
1970,7,1500,1980,2.25,600000.0
1390,6,1390,1620,1.0,400000.0
1020,6,1020,1290,1.0,364000.0
2250,8,2250,1980,2.5,440000.0
800,6,800,1530,1.0,285000.0
1560,7,1560,1530,1.0,669000.0
2100,7,1050,1470,2.0,475000.0
990,7,990,1560,1.0,747000.0
1060,7,1060,1060,1.5,317000.0
1270,6,1270,1580,1.0,390000.0
2740,9,2740,1660,2.5,1070000.0
2470,9,1570,1620,2.75,1205000.0
1970,7,1130,1250,1.75,580000.0
2070,8,1370,2070,2.5,518000.0
1010,7,1010,1010,1.75,147500.0
2220,8,1450,1980,2.25,555000.0
1090,8,1090,1090,2.0,427500.0
4310,10,2510,3810,2.5,1735000.0
1490,7,1490,2060,2.5,265950.0
700,6,700,990,1.0,247500.0
1450,6,1450,1160,1.0,244000.0
2120,8,2120,2330,2.5,578550.0
1670,7,1670,1650,2.5,451000.0
1810,8,1810,1350,1.75,489000.0
710,5,710,1680,1.0,190000.0
2540,7,1580,2270,3.0,475000.0
1420,7,1420,1420,2.0,485000.0
2440,8,1840,2440,2.75,530000.0
2570,9,2570,2770,2.5,379000.0
3090,9,3090,3740,2.5,1629000.0
2050,8,1300,2220,1.75,739000.0
920,6,920,920,1.0,189950.0
2320,8,2160,2330,3.0,637500.0
3450,9,1960,3220,3.0,2225000.0
1660,7,960,1370,1.0,209950.0
1130,6,830,1050,1.0,460000.0
2550,8,2550,2420,2.5,543500.0
2420,8,2420,2420,2.75,376000.0
1470,8,1470,1380,2.25,430000.0
2030,7,1530,2400,2.5,515000.0
2310,6,2310,1340,2.75,580000.0
3370,9,2650,3330,3.5,600000.0
1900,6,1900,2070,1.75,476800.0
1940,8,1740,1580,1.5,815000.0
2420,7,2420,2420,2.5,455600.0
1010,7,1010,1010,1.0,270000.0
2710,10,2380,1530,4.0,1200000.0
1340,7,1340,1340,1.5,525000.0
1310,7,1310,1440,1.75,242000.0
2650,8,1680,2650,2.5,715000.0
1890,8,1890,1890,2.75,475000.0
2580,8,2580,2010,3.0,370000.0
3500,9,3500,3920,2.75,788600.0
1040,6,1040,910,1.0,160000.0
1930,7,1930,1710,1.75,800000.0
2190,8,2190,2130,3.0,520000.0
1530,8,1530,2140,1.75,725000.0
1480,7,1480,2380,1.0,335000.0
3620,10,2220,3530,2.5,919000.0
3370,9,2650,2150,2.75,425000.0
2100,7,1140,1830,2.5,420000.0
3370,10,3370,3370,3.0,905000.0
2240,7,1120,1390,1.0,435000.0
1650,7,1650,1560,2.5,438000.0
2630,8,2630,2670,2.75,725000.0
2330,8,1300,2040,1.75,840000.0
1970,8,1970,1850,2.5,425500.0
2820,9,1770,3740,2.5,853505.0
590,5,590,2020,1.0,398000.0
2060,7,2060,2060,2.5,418500.0
1890,9,1890,2560,1.5,826000.0
2810,10,2810,3540,2.5,742000.0
1470,6,1470,1770,1.0,180000.0
2190,8,2190,2410,1.75,286000.0
1440,7,1440,1650,2.5,421200.0
2480,8,1500,2480,3.0,390000.0
2780,9,2780,2750,2.5,739000.0
2180,7,2180,1500,3.0,499900.0
3340,8,3340,2060,2.25,670000.0
2560,8,2150,2970,2.25,842500.0
1600,7,1600,1600,2.25,492500.0
2230,9,2230,2230,2.5,836500.0
900,7,900,1570,1.0,334000.0
1010,6,1010,1270,1.0,179900.0
1580,7,870,1310,2.0,563000.0
1890,7,1890,2100,2.5,310000.0
2160,7,1460,1880,2.25,335000.0
2160,7,1460,1880,2.25,499950.0
1410,8,1410,1410,1.0,658500.0
1430,7,1430,1430,1.5,297000.0
2380,8,2380,2030,1.75,725000.0
2206,6,866,2590,2.25,780000.0
1030,7,880,1610,1.0,252500.0
1070,7,720,1120,2.5,330000.0
2320,9,1730,2450,2.5,525000.0
1270,7,1270,1280,1.75,365000.0
2570,7,2570,1630,3.0,500000.0
920,6,920,960,1.0,179950.0
1790,7,1790,2290,2.0,440000.0
480,4,480,1550,0.75,145000.0
2483,8,2483,2075,3.0,331000.0
2140,9,2140,1430,2.25,780000.0
1900,7,1300,1880,1.75,855000.0
1650,8,1290,1650,2.25,225000.0
1510,7,1510,1180,1.0,199000.0
2910,8,2910,2590,1.75,550000.0
4960,11,3680,2160,4.25,1425000.0
2710,8,1880,2060,2.0,805000.0
1810,7,950,1790,1.5,261000.0
940,7,940,1430,1.0,347000.0
1600,7,1090,1520,2.25,390000.0
2640,7,2640,2460,2.5,436000.0
3890,10,2260,3450,3.25,1802750.0
1630,8,1630,1500,2.5,557000.0
830,7,830,1240,1.0,135000.0
1800,8,1800,2450,2.5,425000.0
2060,8,1070,2340,2.25,648752.0
4040,9,2020,2990,3.0,1388000.0
1910,7,1160,1770,2.75,630100.0
2800,9,2800,2750,2.5,739000.0
1320,7,1320,1230,1.5,269000.0
1220,6,1220,1140,1.0,250000.0
3100,7,3100,2440,2.75,475000.0
550,6,550,1100,1.0,290000.0
1080,7,1080,1470,1.0,219000.0
880,6,880,1250,1.0,416000.0
720,6,720,1100,1.0,179000.0
2030,7,2030,1790,2.75,302000.0
2040,7,2040,2560,2.0,565000.0
1570,7,1070,2030,1.0,281700.0
1500,7,1500,2050,1.0,480000.0
3180,9,3180,3020,2.5,775000.0
1260,7,1260,1570,1.75,375000.0
1390,7,1390,1390,1.5,345000.0
2850,8,2240,1800,3.0,300000.0
2070,8,2070,1900,2.5,364950.0
2650,8,1760,2400,3.25,410000.0
1220,7,1220,2000,1.75,231000.0
1630,9,1630,2250,2.0,445000.0
1785,7,1595,1780,2.5,530000.0
1260,8,840,1270,2.5,353500.0
1380,7,1380,1380,1.5,209950.0
2330,8,1320,1820,1.75,650000.0
840,7,840,1120,1.0,325000.0
1730,8,1180,1870,2.25,257000.0
2230,7,2230,1970,2.5,337000.0
1790,8,1790,1700,2.5,541000.0
2280,9,2280,2400,2.5,577500.0
2430,8,1270,2510,2.5,560000.0
3730,7,2160,1890,3.0,979700.0
2230,8,1150,2040,3.0,750000.0
770,7,770,1440,1.0,407500.0
1814,7,944,1290,1.75,530000.0
1920,7,1000,1910,1.75,235000.0
1860,7,1170,1400,2.5,715000.0
2750,7,1730,2520,3.0,795000.0
1930,9,1930,2100,2.5,465000.0
1950,7,1950,1540,2.5,287600.0
2470,8,2470,2470,3.0,630000.0
1630,7,1310,1620,2.25,445000.0
2110,8,1630,2370,2.25,490000.0
1490,8,1250,1980,1.75,565000.0
1740,8,1320,1740,2.5,330000.0
1900,7,1300,2230,2.75,463000.0
4510,10,4510,3510,4.0,1870000.0
1090,5,1090,1170,1.0,219500.0
1720,7,1420,1380,1.75,622200.0
1400,8,1400,1400,3.25,474800.0
2090,7,1320,1850,2.5,465000.0
1580,8,1580,2100,1.75,389950.0
2620,8,2620,2500,2.5,650000.0
1500,7,870,1500,2.0,395000.0
2030,8,2030,2260,2.5,304500.0
1020,6,1020,1180,1.0,307000.0
1540,7,770,1000,2.5,485000.0
3910,9,2890,3620,3.0,1562000.0
3920,7,3920,1400,4.25,650500.0
3180,9,3180,2670,2.5,960000.0
2330,9,2330,2460,2.5,710000.0
2600,8,2150,1700,2.5,540000.0
1950,7,1040,1450,1.75,601000.0
3250,8,1650,2620,1.75,463828.0
1130,6,1130,1130,1.0,293000.0
2620,7,2620,2400,2.5,597500.0
1120,5,1120,2150,1.0,240000.0
1800,7,1800,1410,1.75,284000.0
2180,8,2000,2590,1.75,440000.0
1960,7,980,1070,1.75,340000.0
1960,7,980,1070,1.75,363000.0
1150,6,1150,1160,1.0,270000.0
2800,7,2800,2060,2.5,365000.0
1310,7,780,1460,2.0,428000.0
2340,8,2340,3260,1.75,600000.0
1430,7,1430,1470,2.5,405000.0
2340,8,1610,2070,2.5,339900.0
1290,7,1290,1410,1.0,275000.0
760,6,760,1590,1.0,361600.0
2780,7,2780,2120,2.0,325000.0
2090,8,1530,2010,2.0,1050000.0
3060,8,2460,2740,3.0,959750.0
1110,7,1110,1200,1.0,210000.0
1790,7,1790,1790,2.0,258000.0
1830,7,1830,1830,1.5,468000.0
2850,8,1970,1460,3.5,710000.0
1420,6,1420,1480,1.0,268000.0
790,5,790,1260,1.0,115000.0
2300,8,2300,2010,2.5,500000.0
2440,9,2440,3170,2.5,431000.0
1310,7,870,1690,2.0,241500.0
1380,7,1380,1890,1.0,300000.0
2790,9,2790,2650,2.5,982000.0
1360,8,1360,1540,2.5,248500.0
2510,9,2510,2760,2.5,665000.0
4560,10,4040,2620,3.0,1215000.0
780,6,780,1500,1.0,380000.0
1410,7,1410,1780,2.0,220000.0
2530,8,1910,1310,2.0,631500.0
1270,7,1270,1550,2.0,386100.0
3180,9,1990,2110,4.5,1050000.0
1450,7,1350,1310,1.75,650000.0
2040,7,1160,2040,1.75,545000.0
2650,9,2650,2880,2.5,870000.0
1240,7,1240,1700,1.75,380000.0
820,6,820,1960,1.0,265000.0
1890,7,1890,1670,1.0,645500.0
1270,7,1270,1440,2.0,570000.0
3350,10,1760,4240,2.5,1200000.0
1550,8,1550,1800,1.0,605000.0
920,7,920,1188,1.0,199500.0
950,6,950,1420,1.0,445000.0
2040,7,1020,1790,1.75,495000.0
1870,7,1200,1790,1.75,594000.0
1720,8,900,1600,1.75,465000.0
1020,6,1020,980,1.0,160000.0
2690,9,2690,2520,2.5,340000.0
3090,7,3090,3300,2.0,870000.0
1070,6,1070,1020,1.5,249000.0
2050,8,2050,1970,2.25,500000.0
1660,7,1660,1660,1.5,220000.0
2810,7,1520,1770,1.75,368500.0
2460,8,1720,2460,2.25,439950.0
1230,6,1230,1550,1.75,179900.0
2360,8,2360,2360,2.5,490000.0
1730,7,980,2100,1.75,425000.0
2770,9,2770,2500,2.5,533300.0
1770,7,1630,1640,2.0,447500.0
3030,8,3030,2500,2.75,768000.0
2380,7,1320,1290,1.75,285000.0
1780,6,1780,1440,1.75,336900.0
1540,7,1540,1550,1.5,415000.0
1580,8,1580,1770,2.25,500000.0
3200,8,3200,3010,2.5,337000.0
2220,7,2220,2220,2.5,419950.0
2240,7,1380,1550,2.75,290000.0
1640,7,1040,1460,1.75,349950.0
1170,7,1170,1570,1.5,330000.0
3160,10,3160,3530,2.25,965000.0
2100,8,2100,2100,2.5,515000.0
2600,9,2600,2950,2.5,665000.0
1630,7,1630,1540,1.75,265000.0
2850,8,2340,2860,2.0,545400.0
2560,9,2560,2667,3.0,350000.0
980,7,840,1100,1.5,260000.0
5480,11,5480,2500,3.25,2510000.0
2160,8,2160,2190,2.0,355000.0
3030,9,2080,1910,3.0,879000.0
3560,10,2590,3290,3.5,833000.0
760,6,760,1050,1.0,261590.0
2260,7,2260,1320,3.0,512500.0
1560,7,880,2060,1.75,600000.0
2270,7,1340,1870,3.0,417500.0
3480,8,3480,3030,3.0,970000.0
1900,7,1900,1520,2.25,316000.0
2350,9,1650,2440,3.0,397500.0
2390,9,1700,2700,2.5,1350000.0
3730,10,3730,3490,2.5,840000.0
1780,9,1780,1780,1.0,270000.0
1630,7,1630,1830,2.5,312900.0
1130,6,1130,1150,1.0,325000.0
2140,7,1070,1620,1.75,680000.0
3220,10,3220,2610,2.5,763000.0
800,5,800,1790,1.0,375000.0
1800,7,1690,1570,2.5,475000.0
809,7,809,1260,2.5,219000.0
1820,7,1240,1820,2.25,415000.0
580,5,580,1700,1.0,90000.0
580,5,580,1700,1.0,220000.0
2900,8,1520,1810,2.0,616000.0
1140,6,1140,1730,1.0,269500.0
1060,6,1060,1460,1.0,395350.0
2320,7,1260,1760,3.0,770000.0
3450,9,3450,3030,2.5,840000.0
1760,8,1310,1350,1.0,428950.0
3370,9,3370,3530,3.75,800000.0
1940,7,1940,2170,1.0,401000.0
2520,7,1600,2040,2.0,303697.0
1360,7,1360,1490,1.0,355000.0
800,6,800,1020,1.0,350000.0
3010,10,3010,2840,2.5,754999.0
2340,9,2340,2830,1.75,982218.0
1780,8,1780,2470,2.0,406500.0
4200,10,4200,2370,3.25,1650000.0
1720,7,860,1360,1.75,565000.0
830,6,830,1092,1.0,160000.0
1090,6,890,1460,1.0,220000.0
5040,11,5040,4300,4.25,1284000.0
3500,9,2950,1450,2.75,970000.0
1080,5,1080,1070,1.0,115000.0
1080,5,1080,1070,1.0,124000.0
1080,5,1080,1070,1.0,157000.0
870,6,870,870,1.0,183000.0
2830,9,2830,2730,2.5,527000.0
1880,8,1880,1750,2.0,407193.0
3600,9,2610,1590,2.75,970000.0
2340,7,2340,1310,2.5,535000.0
2040,6,810,1460,2.0,245000.0
1310,7,1310,1790,1.75,337000.0
1470,8,1090,1880,2.0,630000.0
1370,7,1370,1490,1.75,320000.0
1080,6,990,1170,1.0,228500.0
1990,7,1990,1900,2.5,293000.0
1310,7,1310,1280,1.0,447000.0
1640,7,1130,1680,1.75,226500.0
1770,7,1350,1850,2.25,436000.0
2050,8,2050,2320,2.5,451000.0
1170,5,1170,1810,1.0,315000.0
1340,7,1340,1450,1.0,450000.0
2240,7,1120,1740,1.5,635000.0
880,5,880,1217,1.0,292500.0
2170,8,2170,2300,2.5,329900.0
1260,7,1260,2140,1.5,531000.0
1880,7,1380,3550,1.75,725000.0
1620,7,1620,1450,2.5,355300.0
1610,7,1610,1820,2.5,280000.0
3330,10,3330,2390,2.75,1095000.0
1370,9,1370,2010,2.0,605004.0
690,6,690,840,1.0,260000.0
3170,7,2570,2060,2.5,748000.0
1990,7,1010,1470,2.0,776000.0
1080,6,1080,1200,1.0,425000.0
1870,6,1090,1650,1.0,230000.0
1670,7,1370,1800,1.75,418000.0
2800,9,2800,2530,2.5,440000.0
3460,9,3460,3390,2.75,858450.0
1930,7,1930,1400,2.0,390000.0
2370,9,1750,1690,3.0,957000.0
1180,7,1180,1680,1.0,507000.0
1320,7,1320,1360,1.0,575000.0
1350,7,1350,1880,1.75,700000.0
1068,7,1068,1078,1.5,239950.0
1580,7,1040,1480,1.0,253000.0
1690,7,1690,1970,1.0,540000.0
5120,11,4490,2510,4.0,1550000.0
3960,10,3960,3290,2.5,805000.0
2420,9,1870,1810,3.25,920000.0
1910,8,1910,1940,2.5,496600.0
1440,8,1130,1510,2.25,246000.0
2320,7,1510,1200,3.0,350000.0
1670,8,1670,1480,2.0,585000.0
1390,7,1390,1060,1.75,450000.0
2620,9,2620,2850,2.5,746000.0
3040,9,3040,3040,2.5,598555.0
2990,9,1560,2870,2.5,820000.0
1740,7,1210,1740,2.25,266500.0
2360,6,1180,2640,1.0,370000.0
2240,7,1650,1716,2.75,625000.0
